Date,Region,Customer_ID,Complaint_Category,Sentiment_Score,Response_Time_Hours,Resolution_Satisfaction,Support_Channel
2025-02-28,Midwest,C578708,size_issue,0.6340228855225245,2.8,4,twitter
2025-02-28,Midwest,C707427,delivery_delay,-0.2026958366724123,8.0,3,email
2025-02-28,South,C529291,refund_status,0.19970901677679276,3.2,2,phone
2025-02-28,South,C515402,defective_item,0.35701849871041785,9.9,1,chat
2025-02-28,South,C785715,refund_status,0.06576805623971635,4.1,3,email
2025-02-28,South,C183046,other,0.43013986040125585,9.3,4,phone
2025-02-28,South,C158455,defective_item,0.04098310116478435,10.2,4,chat
2025-02-28,South,C132993,defective_item,0.6506197061788788,11.4,3,twitter
2025-02-28,South,C304605,delivery_delay,0.16104983543204332,12.2,5,chat
2025-02-28,West,C103065,refund_status,0.5602716237117685,8.0,4,phone
2025-02-28,West,C354899,refund_status,0.12778384170978757,0.5,5,twitter
2025-02-28,West,C945612,delivery_delay,-0.01620443213895051,4.1,3,phone
2025-02-28,West,C698493,delivery_delay,-0.2782870702574476,17.6,4,chat
2025-02-28,West,C538989,size_issue,0.6882210722673269,12.1,5,email
2025-03-01,Northeast,C416383,refund_status,0.28298098079825634,3.5,2,phone
2025-03-01,Northeast,C223526,size_issue,0.33400407828325274,4.6,2,phone
2025-03-01,Northeast,C387378,defective_item,0.15020054197072752,18.0,3,twitter
2025-03-01,Northeast,C376939,refund_status,-0.23785724752972395,16.0,4,twitter
2025-03-01,Northeast,C656075,size_issue,-0.5182506083839717,0.5,3,email
2025-03-01,Northeast,C842252,refund_status,0.6165228516041592,9.2,3,twitter
2025-03-01,Northeast,C773883,refund_status,-0.1927796961278593,13.6,3,twitter
2025-03-01,Northeast,C844386,other,-0.18097917947298234,5.2,4,chat
2025-03-01,Midwest,C232876,delivery_delay,0.3671399170894697,8.3,4,chat
2025-03-01,Midwest,C929777,size_issue,0.6367384695061701,14.5,4,twitter
2025-03-01,Midwest,C704666,delivery_delay,1.0,9.1,4,email
2025-03-01,Midwest,C546134,delivery_delay,-0.09551934764741751,8.2,3,phone
2025-03-01,Midwest,C820604,refund_status,0.646731323540633,13.8,4,phone
2025-03-01,Midwest,C189042,delivery_delay,0.43835203567431125,12.3,3,phone
2025-03-01,South,C869264,defective_item,-0.10737473366439709,6.5,3,chat
2025-03-01,South,C704805,defective_item,0.35193252661873964,8.9,3,chat
2025-03-01,South,C766391,defective_item,0.6581499129702171,11.6,4,twitter
2025-03-01,South,C535026,defective_item,-0.17575315697686134,2.9,4,email
2025-03-01,South,C703042,refund_status,0.6298451905225464,0.5,3,chat
2025-03-01,South,C926347,refund_status,0.2788146038703393,12.0,4,phone
2025-03-01,West,C249725,refund_status,0.46304442487174946,2.3,3,email
2025-03-01,West,C689674,size_issue,0.9783974635062821,13.1,3,email
2025-03-01,West,C691653,delivery_delay,0.2309629922076235,15.8,4,chat
2025-03-01,West,C313740,defective_item,-0.011953062694894323,7.6,5,twitter
2025-03-01,West,C208350,size_issue,-0.3019214045499825,10.7,4,twitter
2025-03-01,West,C788623,delivery_delay,-0.0017263540841777614,18.5,3,phone
2025-03-01,West,C396820,defective_item,0.2454084340507171,9.2,4,twitter
2025-03-01,West,C215006,other,0.11513111075184335,7.1,4,phone
2025-03-01,West,C459809,refund_status,0.09263655843421062,9.3,5,chat
2025-03-02,Northeast,C642280,defective_item,0.4080004240639489,9.4,4,chat
2025-03-02,Northeast,C774357,defective_item,0.31277982498892554,12.7,2,phone
2025-03-02,Northeast,C558869,size_issue,0.45632651444478367,16.0,5,twitter
2025-03-02,Northeast,C216979,size_issue,0.16284433383835462,9.8,2,phone
2025-03-02,Northeast,C659550,delivery_delay,0.4970241551900634,18.7,3,chat
2025-03-02,Northeast,C389128,defective_item,-0.09482680254893042,1.8,3,chat
2025-03-02,Northeast,C596765,size_issue,0.12600516069056672,9.5,4,twitter
2025-03-02,Midwest,C706886,delivery_delay,-0.39450495289687637,10.6,4,twitter
2025-03-02,Midwest,C708210,delivery_delay,0.4127222702482345,6.9,4,twitter
2025-03-02,Midwest,C162363,delivery_delay,0.18886499354828412,15.2,4,phone
2025-03-02,Midwest,C122312,delivery_delay,0.38275179611856647,11.3,4,phone
2025-03-02,Midwest,C839271,refund_status,-0.1370234918072248,3.2,5,phone
2025-03-02,Midwest,C636105,size_issue,-0.33410688962175517,11.1,3,email
2025-03-02,Midwest,C493215,defective_item,-0.14718622721340327,15.0,5,chat
2025-03-02,Midwest,C639065,refund_status,0.4951654782275362,4.2,4,email
2025-03-02,South,C246982,size_issue,0.02791588082404234,3.2,5,chat
2025-03-02,South,C703901,delivery_delay,0.485687006544668,9.8,5,twitter
2025-03-02,South,C358309,delivery_delay,0.22083421722828697,11.0,3,twitter
2025-03-02,South,C456226,refund_status,-0.0481679551858632,7.4,3,twitter
2025-03-02,South,C304739,delivery_delay,0.5133270212480836,3.5,4,email
2025-03-02,West,C754665,delivery_delay,-0.4792924282291873,11.5,4,twitter
2025-03-02,West,C674072,other,0.7423917504278504,8.2,4,chat
2025-03-02,West,C740548,delivery_delay,-0.11491290690824729,8.2,5,twitter
2025-03-02,West,C655419,defective_item,0.5509278917787196,9.5,3,chat
2025-03-02,West,C491317,size_issue,-0.3396762136990149,16.6,2,twitter
2025-03-03,Northeast,C633993,refund_status,0.1267660312424292,8.1,2,twitter
2025-03-03,Northeast,C806979,delivery_delay,-0.11532603909971251,9.9,4,email
2025-03-03,Northeast,C633520,refund_status,-0.20219110714750743,12.1,4,twitter
2025-03-03,Northeast,C657623,size_issue,0.3457466141352889,17.2,3,email
2025-03-03,Northeast,C249254,refund_status,-0.01760735295147961,15.7,4,email
2025-03-03,Northeast,C650752,size_issue,0.2909193761104579,7.7,3,email
2025-03-03,Northeast,C893687,delivery_delay,0.2699098708927714,5.4,3,email
2025-03-03,Northeast,C901926,defective_item,0.16347994221914533,8.6,4,phone
2025-03-03,Midwest,C623883,delivery_delay,0.17495333890975812,14.8,2,twitter
2025-03-03,Midwest,C699122,size_issue,0.09854157084603817,10.3,3,email
2025-03-03,Midwest,C995014,defective_item,-0.12709186422420543,4.4,4,phone
2025-03-03,Midwest,C263231,delivery_delay,0.10768614184003361,6.4,3,chat
2025-03-03,Midwest,C612093,other,0.11562409050724179,9.2,2,chat
2025-03-03,Midwest,C424805,refund_status,0.42728061822129676,20.4,4,phone
2025-03-03,Midwest,C847796,refund_status,0.47940540764991413,14.8,4,chat
2025-03-03,Midwest,C193229,delivery_delay,0.5734279684754682,7.3,4,chat
2025-03-03,South,C282493,defective_item,0.2925564392680169,11.0,4,email
2025-03-03,South,C803157,defective_item,0.2608067496411837,15.9,3,twitter
2025-03-03,South,C682678,defective_item,0.4252523462426338,20.0,2,chat
2025-03-03,South,C526140,delivery_delay,-0.04401456197607359,8.6,3,phone
2025-03-03,South,C797514,delivery_delay,0.3704093012774659,11.0,4,phone
2025-03-03,South,C665187,delivery_delay,0.6437666120531584,16.3,3,phone
2025-03-03,South,C446425,delivery_delay,0.19446815939954715,19.8,2,chat
2025-03-03,South,C555758,delivery_delay,0.06631773024150746,5.9,5,phone
2025-03-03,South,C352229,size_issue,-0.07429674712878795,14.6,5,email
2025-03-03,South,C478135,other,0.02162064400818632,2.0,3,twitter
2025-03-03,West,C288443,delivery_delay,0.3735856315409353,14.0,4,email
2025-03-04,Northeast,C219852,delivery_delay,-0.21092075436600818,15.8,2,chat
2025-03-04,Northeast,C318770,size_issue,0.43656200819376756,8.7,2,email
2025-03-04,Northeast,C941522,delivery_delay,-0.31609518305073653,14.5,3,twitter
2025-03-04,Northeast,C193962,size_issue,0.3787280449443823,15.6,4,chat
2025-03-04,Northeast,C382445,refund_status,-0.3305636602003673,13.2,3,phone
2025-03-04,Northeast,C118029,refund_status,0.001329166400656931,11.4,2,chat
2025-03-04,Northeast,C714983,size_issue,0.19751366841322923,11.7,3,phone
2025-03-04,Northeast,C311590,delivery_delay,-0.6760160595593914,7.4,3,phone
2025-03-04,Northeast,C594014,other,-0.8482630051110622,9.5,3,email
2025-03-04,Northeast,C702269,defective_item,-0.008643325243802583,13.8,2,chat
2025-03-04,Northeast,C177980,size_issue,-0.3748317019008137,17.7,3,twitter
2025-03-04,Northeast,C131398,refund_status,0.09416350479816313,13.3,3,email
2025-03-04,Midwest,C593403,delivery_delay,0.11411167127946925,14.1,4,chat
2025-03-04,Midwest,C756376,refund_status,0.2173971298785976,5.9,5,phone
2025-03-04,Midwest,C975307,delivery_delay,-0.011024368356469638,8.4,5,chat
2025-03-04,Midwest,C137115,other,0.28182711997637444,7.9,4,twitter
2025-03-04,Midwest,C779528,delivery_delay,-0.1665858021158726,4.1,5,chat
2025-03-04,Midwest,C716422,delivery_delay,0.5857757980111922,6.6,1,chat
2025-03-04,Midwest,C238764,defective_item,0.37209580828340644,18.8,4,phone
2025-03-04,South,C287353,delivery_delay,0.68286078786664,13.1,4,email
2025-03-04,South,C659150,other,-0.28688804037356386,14.5,3,phone
2025-03-04,South,C714148,delivery_delay,0.8057909791952296,4.9,4,twitter
2025-03-04,South,C898046,delivery_delay,-0.1438970643822258,13.7,4,twitter
2025-03-04,South,C473852,size_issue,0.2313112279351061,0.5,5,email
2025-03-04,South,C496297,size_issue,0.38890806746122686,13.1,3,chat
2025-03-04,South,C889481,delivery_delay,-0.44982929668526006,17.6,5,twitter
2025-03-04,South,C392789,refund_status,-0.1509141940567059,15.3,5,email
2025-03-04,South,C426641,refund_status,-0.11064888145637627,15.7,4,phone
2025-03-04,West,C631952,delivery_delay,0.026039199568727578,13.8,3,twitter
2025-03-04,West,C201174,defective_item,0.028622000261771946,14.4,4,phone
2025-03-04,West,C466466,delivery_delay,-0.15803769602551868,15.5,3,phone
2025-03-04,West,C218734,delivery_delay,0.09375249815277298,7.8,3,email
2025-03-04,West,C714130,delivery_delay,-0.2170173030477949,5.8,3,phone
2025-03-05,Northeast,C537581,defective_item,-0.38763944154000063,2.5,2,chat
2025-03-05,Northeast,C235602,delivery_delay,0.07901829255915399,15.2,2,phone
2025-03-05,Northeast,C706539,delivery_delay,-0.8891733537255238,14.8,2,email
2025-03-05,Northeast,C408653,refund_status,0.07044054335298416,9.0,3,twitter
2025-03-05,Northeast,C849663,delivery_delay,-0.431642291210277,8.3,2,chat
2025-03-05,Northeast,C497936,delivery_delay,0.27145366297144735,16.5,1,phone
2025-03-05,Northeast,C864622,size_issue,-0.41198655219764846,15.5,1,email
2025-03-05,Northeast,C765805,delivery_delay,-0.37858610685390415,20.3,3,twitter
2025-03-05,Northeast,C103480,size_issue,-0.4526894841362612,12.4,2,email
2025-03-05,Northeast,C729517,other,0.1995349577176732,12.2,2,email
2025-03-05,Northeast,C984672,delivery_delay,-0.23507256051358555,19.2,1,chat
2025-03-05,Northeast,C145613,size_issue,-0.8389734986747283,14.1,1,phone
2025-03-05,Northeast,C673180,other,-0.21749864730401963,16.5,2,phone
2025-03-05,Northeast,C367790,delivery_delay,0.10783327033944196,9.2,2,email
2025-03-05,Midwest,C900007,delivery_delay,-0.29555984697475857,15.1,3,email
2025-03-05,Midwest,C523280,defective_item,0.13120292695276473,5.9,4,phone
2025-03-05,Midwest,C158337,defective_item,0.13075330048319525,17.3,3,phone
2025-03-05,Midwest,C101245,delivery_delay,-0.6572172314637197,12.9,3,email
2025-03-05,Midwest,C331869,delivery_delay,-0.7318650846041052,12.2,4,phone
2025-03-05,Midwest,C812387,delivery_delay,-0.524366282342027,7.1,3,chat
2025-03-05,Midwest,C463527,defective_item,-0.00019510827385553486,12.9,3,email
2025-03-05,Midwest,C160272,defective_item,-0.3152789341109844,11.7,2,chat
2025-03-05,Midwest,C695555,other,-0.6004457855494163,14.2,3,chat
2025-03-05,Midwest,C410784,delivery_delay,-0.44478590933776924,22.1,2,chat
2025-03-05,South,C416468,other,-0.3472251015690826,10.8,3,twitter
2025-03-05,South,C115202,refund_status,-0.5730110335473556,23.1,4,chat
2025-03-05,South,C965365,size_issue,-0.15196452803642574,13.1,3,phone
2025-03-05,South,C765182,delivery_delay,-0.5286320226387247,19.3,4,chat
2025-03-05,South,C917198,size_issue,0.2381029088984683,11.2,2,email
2025-03-05,South,C481489,delivery_delay,-0.32636737648089886,20.0,3,twitter
2025-03-05,South,C149108,delivery_delay,-0.27432563763438833,22.1,2,chat
2025-03-05,South,C598068,refund_status,-0.3256581220835874,14.9,3,email
2025-03-05,South,C971491,refund_status,-0.36797814497140313,19.8,4,email
2025-03-05,South,C228617,size_issue,-0.5479111510060969,9.5,2,email
2025-03-05,South,C604862,defective_item,-0.7083193414007428,5.0,1,chat
2025-03-05,South,C907146,other,-0.7899109712848219,4.6,3,email
2025-03-05,South,C698946,defective_item,-0.18485759646425626,16.2,3,phone
2025-03-05,South,C191598,other,-0.2528537356306122,7.2,2,phone
2025-03-05,South,C993611,size_issue,0.13148972103857903,6.4,3,email
2025-03-05,South,C870708,refund_status,-0.6575618439251497,8.5,2,chat
2025-03-05,South,C589740,other,-0.3430847487591535,11.8,3,phone
2025-03-05,South,C694029,delivery_delay,0.1195437233098876,17.2,2,phone
2025-03-05,South,C832226,delivery_delay,0.38372281830062716,18.1,2,chat
2025-03-05,West,C632582,delivery_delay,-0.21665353277901103,13.5,3,twitter
2025-03-05,West,C470641,delivery_delay,-0.3933568830273477,10.4,3,email
2025-03-05,West,C721262,size_issue,-0.12370921284541789,16.3,3,twitter
2025-03-05,West,C257372,size_issue,0.0856683087317936,11.6,3,email
2025-03-05,West,C514746,delivery_delay,0.1534390503882639,16.2,3,email
2025-03-05,West,C397253,defective_item,0.3173402443535356,9.6,3,email
2025-03-05,West,C285248,defective_item,-0.29642108752072066,7.5,1,phone
2025-03-05,West,C869638,delivery_delay,0.025239514658287027,19.7,1,phone
2025-03-05,West,C924928,defective_item,0.27078372544218354,14.0,3,twitter
2025-03-05,West,C143451,delivery_delay,0.41455367512748575,15.6,2,chat
2025-03-05,West,C779402,defective_item,-0.44735795666124567,11.2,2,twitter
2025-03-06,Northeast,C914029,delivery_delay,-0.21885212525901543,7.4,4,chat
2025-03-06,Northeast,C628070,other,0.68677009018152,13.5,2,twitter
2025-03-06,Northeast,C885866,other,-0.31144822499121044,5.6,5,chat
2025-03-06,Northeast,C977296,defective_item,0.5725032511993948,14.3,2,email
2025-03-06,Northeast,C784826,delivery_delay,0.09580928142837893,14.7,3,chat
2025-03-06,Midwest,C679311,refund_status,-0.06257753218007928,13.6,2,twitter
2025-03-06,Midwest,C467502,size_issue,0.12325597746728066,8.1,4,phone
2025-03-06,Midwest,C323014,size_issue,-0.06559721199250924,12.6,3,twitter
2025-03-06,Midwest,C231556,defective_item,0.14767474721625945,15.2,2,phone
2025-03-06,Midwest,C858978,delivery_delay,0.28510779435641614,3.9,3,email
2025-03-06,Midwest,C266002,size_issue,-0.014818695398931943,13.8,3,chat
2025-03-06,Midwest,C919136,size_issue,0.10225791511051328,16.3,3,chat
2025-03-06,Midwest,C891108,delivery_delay,-0.06423966473357806,10.1,4,chat
2025-03-06,South,C213555,size_issue,-0.04678225110453195,16.5,4,twitter
2025-03-06,South,C353714,delivery_delay,0.3187545376446902,5.5,4,phone
2025-03-06,South,C954988,defective_item,0.8267560306460523,19.7,4,twitter
2025-03-06,South,C268974,delivery_delay,0.026991123692753034,11.4,4,email
2025-03-06,South,C721643,defective_item,0.05255910758384927,8.1,5,phone
2025-03-06,South,C555120,defective_item,0.03583713654644826,0.8,2,email
2025-03-06,South,C603798,refund_status,0.34194223852441674,14.9,3,twitter
2025-03-06,South,C387197,refund_status,-0.17499140582173028,17.8,4,phone
2025-03-06,West,C625245,delivery_delay,-0.08725306991973691,10.8,3,chat
2025-03-06,West,C661714,size_issue,0.20173783423607985,6.2,3,twitter
2025-03-06,West,C980524,defective_item,0.3553206522077093,5.3,5,phone
2025-03-06,West,C883676,size_issue,0.04853770752374206,15.5,5,chat
2025-03-06,West,C518296,other,0.20358661598095895,16.3,3,chat
2025-03-06,West,C516327,delivery_delay,0.4761649154999981,4.2,5,phone
2025-03-06,West,C112841,size_issue,0.9226108115383088,11.2,3,chat
2025-03-06,West,C485265,delivery_delay,0.677266022387029,8.2,4,chat
2025-03-06,West,C620020,refund_status,0.4866930221169141,9.4,5,twitter
2025-03-06,West,C217667,delivery_delay,0.05977942440309819,11.3,4,chat
2025-03-06,West,C971056,defective_item,0.4927208318109241,12.5,5,phone
2025-03-06,West,C656211,refund_status,-0.35541639319194174,14.5,4,chat
2025-03-06,West,C922356,defective_item,-0.28787576401583936,8.3,2,email
2025-03-07,Northeast,C146009,refund_status,0.41562764105802774,9.4,4,phone
2025-03-07,Northeast,C286453,delivery_delay,0.17296178195582598,8.7,5,twitter
2025-03-07,Northeast,C906827,defective_item,0.540829183196194,23.7,3,email
2025-03-07,Northeast,C112058,delivery_delay,0.2323754246905561,15.6,3,twitter
2025-03-07,Northeast,C676234,delivery_delay,-0.12506455304455905,0.5,5,twitter
2025-03-07,Midwest,C646711,refund_status,-0.12996189007932565,11.5,3,chat
2025-03-07,Midwest,C799261,delivery_delay,0.12140828554468194,6.0,2,twitter
2025-03-07,Midwest,C690210,size_issue,0.6010692850458448,18.8,4,email
2025-03-07,Midwest,C937859,delivery_delay,0.5008438595877924,11.9,4,email
2025-03-07,Midwest,C583973,defective_item,0.7872023049614236,5.0,3,phone
2025-03-07,South,C542338,size_issue,0.10113910690950388,0.5,4,twitter
2025-03-07,South,C763323,delivery_delay,0.12594200145881151,10.4,2,chat
2025-03-07,South,C455729,delivery_delay,0.29954200726135094,5.3,3,twitter
2025-03-07,South,C456554,size_issue,-0.14393772013865444,18.3,4,chat
2025-03-07,South,C410857,defective_item,0.2694177926007197,7.9,4,phone
2025-03-07,West,C454993,refund_status,-0.25479478539580896,18.1,4,chat
2025-03-07,West,C454067,delivery_delay,0.45498405386325264,10.8,4,phone
2025-03-08,Northeast,C541757,size_issue,-0.7142629466456838,18.6,2,phone
2025-03-08,Northeast,C390570,refund_status,0.3194205200520738,14.9,4,twitter
2025-03-08,Northeast,C890779,refund_status,0.027119890710880924,1.1,1,chat
2025-03-08,Northeast,C381025,defective_item,-0.03014974919960106,10.3,3,phone
2025-03-08,Northeast,C334695,defective_item,-0.49589395725961216,1.1,4,phone
2025-03-08,Northeast,C144920,size_issue,-0.04851760956324609,13.3,5,email
2025-03-08,Northeast,C276603,other,0.4735585475361679,1.9,3,twitter
2025-03-08,Northeast,C926651,delivery_delay,0.8224848703428848,15.5,3,twitter
2025-03-08,Northeast,C336051,defective_item,0.28116859388807836,8.3,3,phone
2025-03-08,Northeast,C775404,delivery_delay,0.36588977397653377,16.2,4,phone
2025-03-08,Northeast,C818639,delivery_delay,-0.12296173411859398,17.2,4,chat
2025-03-08,Midwest,C292050,defective_item,0.48186951572825454,11.0,3,email
2025-03-08,Midwest,C101344,other,0.2767176636888893,7.0,4,chat
2025-03-08,Midwest,C754722,size_issue,0.11335330237242451,15.4,4,email
2025-03-08,Midwest,C156487,size_issue,0.14283441728795632,6.1,4,phone
2025-03-08,South,C433727,other,0.40887131475609917,10.9,2,twitter
2025-03-08,South,C162074,refund_status,0.6352895258047105,7.6,3,phone
2025-03-08,South,C130515,other,0.24380210194498173,13.0,4,twitter
2025-03-08,South,C430107,delivery_delay,0.5733653647956833,8.3,3,email
2025-03-08,South,C696058,delivery_delay,-0.18057462591248075,8.1,4,phone
2025-03-08,South,C152331,other,0.4966742634550424,14.6,4,phone
2025-03-08,West,C673425,defective_item,-0.1350408200842507,8.5,3,twitter
2025-03-08,West,C912155,refund_status,-0.22815910186988805,7.0,5,phone
2025-03-08,West,C271786,delivery_delay,0.014669287379243307,16.7,4,twitter
2025-03-08,West,C871464,refund_status,0.15390929148894616,14.5,4,phone
2025-03-09,Northeast,C511033,delivery_delay,-0.20392514434206893,11.1,3,email
2025-03-09,Northeast,C574998,refund_status,0.14493725968143842,7.8,2,email
2025-03-09,Midwest,C199710,size_issue,0.12224370516766936,14.5,3,phone
2025-03-09,Midwest,C864370,delivery_delay,-0.43178564160849153,13.1,1,chat
2025-03-09,Midwest,C203848,defective_item,-0.2230601154150362,17.8,3,email
2025-03-09,Midwest,C688050,other,0.3235900479335758,7.8,3,phone
2025-03-09,Midwest,C238825,refund_status,0.6630768367073838,10.2,1,email
2025-03-09,Midwest,C779818,delivery_delay,-0.13300325269065938,19.3,4,email
2025-03-09,Midwest,C286980,delivery_delay,-0.5264480172334688,14.1,3,twitter
2025-03-09,Midwest,C788936,delivery_delay,-0.34991970320917054,3.9,2,email
2025-03-09,Midwest,C322603,size_issue,-0.1403847158050039,13.5,3,email
2025-03-09,Midwest,C800566,size_issue,-0.07870237655564714,14.2,3,phone
2025-03-09,Midwest,C424639,delivery_delay,-0.056103531039330204,9.7,2,chat
2025-03-09,Midwest,C217445,delivery_delay,0.3038800411956225,3.2,3,twitter
2025-03-09,South,C438600,defective_item,-0.05493114466715787,7.8,3,phone
2025-03-09,West,C599729,other,-0.2615847665740416,16.6,3,twitter
2025-03-09,West,C595144,delivery_delay,0.4266024792032136,12.3,4,email
2025-03-09,West,C453997,size_issue,0.6625817023116953,2.6,3,twitter
2025-03-09,West,C712817,size_issue,-0.05662365749790166,15.8,5,chat
2025-03-09,West,C314961,delivery_delay,0.2577545581972123,4.3,4,email
2025-03-09,West,C179940,delivery_delay,0.544109262729076,9.4,2,email
2025-03-10,Northeast,C759387,delivery_delay,-0.3836702453081363,13.2,5,email
2025-03-10,Midwest,C126780,defective_item,0.6162307659351872,9.8,3,phone
2025-03-10,Midwest,C516595,other,0.3713140408308574,3.6,4,chat
2025-03-10,Midwest,C615378,other,0.1484888995014833,7.9,4,phone
2025-03-10,Midwest,C256061,defective_item,0.8766167686713547,7.1,4,email
2025-03-10,Midwest,C505936,delivery_delay,0.12006787825334632,9.1,4,phone
2025-03-10,South,C917442,delivery_delay,0.18994537239832754,12.4,3,twitter
2025-03-10,West,C778397,delivery_delay,-0.04863852453011036,12.4,2,chat
2025-03-10,West,C203473,delivery_delay,0.608641474048345,7.8,4,email
2025-03-10,West,C986898,refund_status,0.19471776620974443,16.7,4,phone
2025-03-10,West,C335585,delivery_delay,-0.05737045699600635,16.8,4,chat
2025-03-10,West,C304642,defective_item,0.11984722412224981,18.8,3,email
2025-03-11,Northeast,C112224,size_issue,0.3086439310524638,5.4,5,phone
2025-03-11,Northeast,C795022,size_issue,-0.44282611036017233,11.5,4,phone
2025-03-11,Northeast,C231227,delivery_delay,-0.3010384817636462,9.8,3,twitter
2025-03-11,Northeast,C238273,other,-0.1078369033546292,10.3,2,phone
2025-03-11,Northeast,C185513,delivery_delay,-0.04913639596795241,9.3,4,chat
2025-03-11,Northeast,C176748,size_issue,-0.027884568060311477,14.4,3,twitter
2025-03-11,Northeast,C162218,defective_item,0.3158945683766892,9.6,3,phone
2025-03-11,Northeast,C186906,size_issue,-0.20668617933455186,19.4,3,email
2025-03-11,Midwest,C545648,size_issue,0.21049139903680722,9.8,3,phone
2025-03-11,Midwest,C829585,size_issue,0.5847382026732227,6.9,3,twitter
2025-03-11,Midwest,C919921,refund_status,0.8891644801381775,5.4,4,email
2025-03-11,Midwest,C401337,delivery_delay,0.35992117816164126,3.6,4,phone
2025-03-11,Midwest,C392400,refund_status,0.7500549916608616,14.5,5,twitter
2025-03-11,Midwest,C659205,other,-0.008502717833789447,13.3,5,chat
2025-03-11,South,C885157,defective_item,0.307827462097649,10.8,4,email
2025-03-11,South,C155497,defective_item,-0.198687310408502,6.1,2,phone
2025-03-11,South,C579077,size_issue,-0.029131688467520137,3.7,5,twitter
2025-03-11,South,C438321,refund_status,-0.5920170115302007,0.5,2,email
2025-03-11,South,C139390,delivery_delay,0.3384970354935457,8.8,4,twitter
2025-03-11,West,C797496,other,0.2906900387392168,7.1,3,twitter
2025-03-11,West,C608047,delivery_delay,-0.3124416657168535,2.3,4,twitter
2025-03-11,West,C744606,delivery_delay,0.015135330288947202,14.2,5,twitter
2025-03-11,West,C677748,size_issue,0.9749978672674741,9.0,4,email
2025-03-11,West,C924181,defective_item,0.6469447674166509,11.1,3,email
2025-03-11,West,C230679,delivery_delay,0.6412693235774077,11.2,5,chat
2025-03-11,West,C637768,size_issue,0.8010142315506701,17.1,4,chat
2025-03-11,West,C181701,delivery_delay,0.11657211534321342,12.1,3,twitter
2025-03-11,West,C130636,other,0.6482836224889184,13.1,4,email
2025-03-11,West,C311937,size_issue,-0.4263883351741651,7.6,5,email
2025-03-11,West,C836377,size_issue,-0.038074387200285,4.3,2,email
2025-03-12,Northeast,C805065,size_issue,-0.7446288506775205,13.7,4,twitter
2025-03-12,Northeast,C444140,delivery_delay,-0.7354406182002236,14.1,4,twitter
2025-03-12,Northeast,C865654,defective_item,-0.4072821291105654,12.9,4,chat
2025-03-12,Northeast,C117583,other,-0.01934370421875037,15.7,1,chat
2025-03-12,Northeast,C280791,defective_item,0.01875765010471328,16.7,3,twitter
2025-03-12,Northeast,C639194,refund_status,-0.30517235352100885,6.4,3,email
2025-03-12,Northeast,C322151,refund_status,-0.5927862731138387,11.1,2,twitter
2025-03-12,Northeast,C136032,defective_item,0.25762446255428056,12.6,1,chat
2025-03-12,Northeast,C126984,size_issue,0.18798533952633567,18.8,3,chat
2025-03-12,Northeast,C486701,delivery_delay,-0.9640090529214462,8.6,2,email
2025-03-12,Northeast,C709866,delivery_delay,-0.04661974853067388,14.7,4,email
2025-03-12,Midwest,C423312,size_issue,0.20101028616458103,5.6,4,twitter
2025-03-12,Midwest,C143248,defective_item,-0.24236261655123081,30.5,4,phone
2025-03-12,Midwest,C335025,defective_item,0.33767251486344174,12.1,4,twitter
2025-03-12,Midwest,C187989,refund_status,-0.5647488055811802,13.2,4,twitter
2025-03-12,Midwest,C482513,size_issue,-0.42479517331829064,16.4,3,phone
2025-03-12,Midwest,C542581,delivery_delay,0.8811370650057394,16.3,5,email
2025-03-12,Midwest,C960614,delivery_delay,0.043884073014845065,9.8,4,chat
2025-03-12,Midwest,C454368,delivery_delay,-0.22760130919118698,10.3,2,phone
2025-03-12,Midwest,C807944,delivery_delay,-0.17692378291732733,12.9,3,email
2025-03-12,Midwest,C607691,delivery_delay,-0.27306448563110897,9.6,3,twitter
2025-03-12,Midwest,C832875,refund_status,-0.7401401190612988,14.6,3,chat
2025-03-12,Midwest,C140899,size_issue,0.5190005851437057,14.1,4,chat
2025-03-12,South,C170879,delivery_delay,-0.4104794918102761,9.2,4,chat
2025-03-12,South,C300563,delivery_delay,0.2625891666605228,10.8,4,email
2025-03-12,South,C854507,other,-0.19347201242111073,10.2,3,chat
2025-03-12,South,C402604,delivery_delay,-0.6441638270566901,20.4,2,chat
2025-03-12,South,C175703,delivery_delay,-1.0,8.5,4,twitter
2025-03-12,South,C913524,defective_item,-0.8121932687629387,17.3,3,twitter
2025-03-12,South,C150066,defective_item,0.440442333938716,17.0,2,email
2025-03-12,South,C271611,other,-0.7813079865747687,21.0,3,email
2025-03-12,South,C689742,defective_item,0.5760978027914687,8.8,4,chat
2025-03-12,South,C221242,refund_status,-0.8408071864306581,16.4,2,email
2025-03-12,South,C607414,refund_status,-0.11565518412046497,17.5,2,phone
2025-03-12,South,C827638,defective_item,-0.14020266814138677,15.2,2,twitter
2025-03-12,West,C823100,delivery_delay,-0.3407060954405965,18.6,2,chat
2025-03-12,West,C467494,other,-0.2665409814208548,11.6,2,chat
2025-03-12,West,C125952,size_issue,-0.11603382745103866,8.1,3,chat
2025-03-12,West,C709371,other,-0.7497472163436285,21.1,2,phone
2025-03-12,West,C738001,delivery_delay,-0.4346456535869593,7.3,2,phone
2025-03-12,West,C295759,delivery_delay,-0.40379903190250377,11.1,3,twitter
2025-03-12,West,C140670,delivery_delay,-0.668636707655706,12.2,3,chat
